19011105	67
19011106	61
19011108	28
19011109	22
19011110	-22
19011111	-11
19011112	-6
19011115	-44
19011116	-61
19011117	-22
19011118	0
19011119	11
19011121	-83
19011122	-72
19011123	-33
19011124	-22
19011125	-11
19011126	39
19011127	33
19011128	-83
19011129	-44
19011130	-89
19011201	-22
19011202	17
19011203	11
19011204	-17
19011205	-117
19011206	28
19011207	22
19011208	-22
19011209	0
19011210	-122
19011211	-94
19011212	-83
19011213	-72
19011214	-61
19011215	-78
19011216	-67
19011217	-28
19011218	-117
19011219	-83
19011220	6
19011221	-33
19011223	-239
19011224	-56
19011225	-117
19011226	-161
19011227	-100
19011228	-89
19011229	-22
19011230	17
19011231	-6
19020101	-22
19020102	-11
19020103	-144
19020104	-6
19020106	0
19020107	28
19020108	22
19020109	-11
19020110	17
19020111	-17
19020112	-83
19020113	-72
19020114	-89
19020115	-78
19020116	-11
19020117	-28
19020118	-17
19020119	-206
19020120	0
19020121	-133
19020122	-22
19020123	-11
19020124	17
19020125	11
19020127	0
19020128	-33
19020129	-50
19020130	-67
19020131	-111
19020201	6
19020203	-83
19020204	-72
19020205	-150
19020206	-50
19020207	-11
19020208	-28
19020210	-111
19020211	-72
19020212	-122
19020213	-50
19020214	-133
19020215	-28
19020216	11
19020218	0
19020219	-33
19020220	-22
19020221	-11
19020222	-28
19020223	-6
19020225	0
19020226	-33
19020227	-22
19020228	-11
19020301	-22
19020302	0
19020303	-28
19020305	-83
19020306	17
19020307	11
19020308	-78
19020309	-111
19020310	-28
19020311	-17
19020312	-83
19020314	-6
19020315	-22
19020316	0
19020317	-28
19020318	-122
19020319	-117
19020320	17
19020321	-144
19020322	-50
19020323	-11
19020325	22
19020327	17
19020328	-33
19020329	-22
19020330	0
19020401	-28
19020402	-17
19020404	-72
19020405	-6
19020406	-22
19020407	0
19020408	-28
19020409	-17
19020410	-83
19020411	17
19020412	-33
19020413	-50
19020414	-39
19020415	28
19020416	22
19020417	72
19020418	17
19020419	39
19020421	83
19020422	-56
19020423	22
19020424	44
19020425	17
19020426	11
19020427	-50
19020428	0
19020429	28
19020430	50
19020501	72
19020502	17
19020503	39
19020504	33
19020506	56
19020507	22
19020509	17
19020510	67
19020511	61
19020512	0
19020513	56
19020514	111
19020515	44
19020516	94
19020517	11
19020518	89
19020519	83
19020520	56
19020521	50
19020522	156
19020523	6
19020525	172
19020526	133
19020527	122
19020529	156
19020531	211
19020601	67
19020602	89
19020603	133
19020604	150
19020605	139
19020606	100
19020607	94
19020608	67
19020609	61
19020611	56
19020612	111
19020613	128
19020614	117
19020615	183
19020616	172
19020617	161
19020618	150
19020619	111
19020620	100
19020621	222
19020622	183
19020624	161
19020625	206
19020626	111
19020627	156
19020629	106
19020630	89
19020701	161
19020702	150
19020703	111
19020704	156
19020705	94
19020706	106
19020707	172
19020709	56
19020710	167
19020711	100
19020712	117
19020713	106
19020714	200
19020715	133
19020716	178
19020717	139
19020718	144
19020719	217
19020720	122
19020721	139
19020722	156
19020723	194
19020724	106
19020726	133
19020727	206
19020728	167
19020729	100
19020730	117
19020731	106
19020802	200
19020803	189
19020804	178
19020805	167
19020806	156
19020807	117
19020809	200
19020810	161
19020811	122
19020812	139
19020813	128
19020814	117
19020815	106
19020817	94
19020818	178
19020820	156
19020821	117
19020822	106
19020824	133
19020825	150
19020826	139
19020827	128
19020829	106
19020830	144
19020831	133
19020901	94
19020902	150
19020903	167
19020904	156
19020906	183
19020907	72
19020908	133
19020909	150
19020910	111
19020911	100
19020912	56
19020913	78
19020914	72
19020915	94
19020916	67
19020917	111
19020918	100
19020919	56
19020920	50
19020921	72
19020922	94
19020923	122
19020924	111
19020925	83
19020927	78
19020928	72
19020930	11
19021001	33
19021002	0
19021003	28
19021004	50
19021005	72
19021006	17
19021007	67
19021008	61
19021010	56
19021011	78
19021013	6
19021014	67
19021015	-44
19021016	0
19021017	28
19021018	78
19021019	44
19021020	17
19021021	11
19021022	61
19021023	-61
19021024	56
19021025	50
19021026	44
19021027	6
19021029	61
19021031	56
19021101	56
19021102	22
19021103	44
19021104	17
19021105	-6
19021106	-39
19021107	-28
19021108	28
19021109	22
19021110	44
19021112	11
19021113	33
19021114	0
19021115	28
19021117	-44
19021118	17
19021119	39
19021120	33
19021121	0
19021122	28
19021123	22
19021124	-44
19021125	-61
19021126	11
19021127	-139
19021128	-56
19021130	-83
19021201	-122
19021202	-89
19021203	-161
19021204	-39
19021205	-28
19021206	-17
19021209	17
19021210	-6
19021211	-11
19021212	0
19021213	28
19021214	22
19021216	17
19021217	-6
19021218	-39
19021219	-56
19021221	-83
19021222	-44
19021223	17
19021224	11
19021225	-11
19021226	0
19021227	-106
19021231	-100
19010101	-78
19010102	-11
19010103	-28
19010104	-17
19010105	11
19010107	-33
19010108	-22
19010109	-11
19010110	-28
19010111	-17
19010112	11
19010113	-72
19010114	-33
19010115	-22
19010116	22
19010117	-28
19010119	11
19010121	0
19010122	-22
19010123	22
19010124	-28
19010125	17
19010126	11
19010128	-33
19010129	-22
19010130	-39
19010131	-28
19010203	-83
19010204	-44
19010205	0
19010206	-22
19010207	-67
19010208	-28
19010209	-111
19010210	-83
19010211	-122
19010212	-89
19010213	-78
19010214	-128
19010215	-200
19010216	-94
19010217	-83
19010218	-72
19010219	-89
19010220	-78
19010221	-39
19010222	-56
19010224	-150
19010225	-44
19010226	-61
19010227	-78
19010228	-39
19010301	-78
19010302	-106
19010303	-28
19010304	-17
19010306	-44
19010307	17
19010308	-6
19010309	-11
19010310	0
19010311	28
19010312	22
19010313	-44
19010314	17
19010315	11
19010316	-11
19010317	0
19010318	-17
19010320	-44
19010321	-33
19010322	-50
19010323	33
19010324	0
19010325	-94
19010326	-83
19010327	-200
19010328	-33
19010329	-22
19010330	-39
19010331	-28
19010402	28
19010403	22
19010405	17
19010406	11
19010407	33
19010408	0
19010409	28
19010410	22
19010411	44
19010412	17
19010413	39
19010414	-11
19010415	0
19010416	28
19010417	78
19010419	17
19010420	39
19010421	-11
19010422	0
19010423	56
19010424	22
19010425	72
19010426	94
19010427	100
19010428	89
19010429	106
19010430	172
19010501	161
19010502	150
19010503	111
19010504	39
19010506	0
19010507	28
19010508	50
19010509	72
19010510	94
19010511	228
19010512	217
19010513	206
19010514	167
19010516	117
19010517	94
19010518	67
19010519	61
19010521	139
19010522	100
19010524	106
19010525	172
19010526	133
19010528	111
19010529	100
19010530	44
19010531	106
19010601	106
19010602	144
19010603	133
19010604	83
19010605	167
19010606	78
19010607	222
19010608	211
19010609	200
19010610	217
19010611	178
19010612	167
19010613	128
19010614	72
19010615	183
19010616	67
19010617	189
19010618	150
19010619	167
19010620	128
19010622	239
19010625	206
19010627	128
19010629	183
19010630	144
19010701	161
19010702	150
19010703	167
19010704	156
19010705	222
19010706	239
19010707	256
19010708	133
19010709	150
19010710	167
19010711	261
19010712	194
19010713	267
19010714	172
19010715	161
19010717	244
19010718	261
19010719	278
19010720	239
19010721	256
19010722	294
19010723	283
19010724	272
19010725	289
19010726	306
19010727	267
19010728	228
19010729	294
19010730	206
19010801	211
19010802	256
19010803	161
19010804	206
19010805	167
19010806	156
19010808	183
19010809	172
19010810	217
19010811	206
19010812	167
19010813	156
19010814	278
19010815	267
19010816	228
19010817	217
19010818	178
19010820	156
19010822	183
19010823	172
19010824	161
19010825	122
19010826	167
19010827	156
19010828	194
19010830	144
19010831	72
19010901	133
19010902	94
19010903	111
19010904	128
19010905	117
19010906	106
19010907	144
19010908	161
19010909	178
19010910	167
19010912	83
19010913	106
19010914	144
19010915	133
19010916	150
19010917	139
19010918	128
19010919	117
19010920	106
19010921	172
19010922	161
19010923	94
19010924	167
19010925	156
19010926	117
19010927	183
19010928	144
19010929	161
19010930	178
19011001	122
19011002	139
19011003	128
19011004	117
19011005	106
19011007	133
19011008	83
19011009	111
19011010	128
19011011	117
19011012	106
19011013	67
19011014	61
19011015	83
19011016	111
19011017	100
19011018	72
19011019	106
19011020	67
19011021	89
19011022	83
19011023	56
19011024	100
19011025	72
19011026	94
19011028	89
19011030	56
19011031	78
19011101	78
19011102	72
19011104	67
19011105	61
19011108	0
19011110	17
19011111	-33
19011112	-50
19011113	-11
19011117	17
19011118	-89
19011119	-22
19011120	-11
19011121	-28
19011122	0
19011124	-156
19011125	11
19011126	33
19011128	-28
19011129	-17
19011130	-83
19011201	-72
19011202	-6
19011203	-22
19011205	28
19011206	22
19011208	17
19011209	11
19011210	-50
19011211	-67
19011212	-106
19011213	-122
19011214	-83
19011215	-44
19011216	-33
19011217	-50
19011218	-111
19011219	-56
19011220	0
19011223	-33
19011224	-78
19011225	-67
19011226	-106
19011227	-94
19011228	-117
19011229	17
19011230	11
19011231	6
19020101	-44
19020102	-89
19020103	-78
19020104	-11
19020105	-128
19020106	-94
19020107	6
19020109	-61
19020110	11
19020111	-67
19020112	-200
19020113	-139
19020114	-106
19020115	-283
19020116	17
19020117	0
19020118	-67
19020120	-94
19020121	6
19020122	-122
19020123	-33
19020124	11
19020127	-17
19020129	-44
19020130	-33
19020131	-22
19020201	11
19020202	-11
19020203	-28
19020204	-17
19020205	-83
19020206	-44
19020207	-33
19020208	0
19020209	-67
19020210	-28
19020211	-128
19020212	-83
19020213	-111
19020214	-33
19020215	-6
19020216	-11
19020217	-28
19020218	-100
19020220	-72
19020221	-61
19020222	0
19020223	-11
19020224	-28
19020225	-17
19020226	6
19020227	-44
19020228	-33
19020303	-50
19020304	-39
19020305	-28
19020306	11
19020307	-83
19020308	-44
19020309	-133
19020310	-78
19020311	-144
19020312	-111
19020313	-17
19020314	-83
19020315	-44
19020317	6
19020318	-39
19020319	17
19020320	11
19020321	-117
19020322	-44
19020323	-33
19020324	22
19020326	17
19020327	11
19020329	-44
19020330	28
19020331	6
19020401	22
19020402	-11
19020403	-28
19020404	0
19020406	-44
19020407	-61
19020408	-22
19020409	-11
19020410	17
19020411	11
19020412	33
19020413	83
19020414	28
19020415	50
19020416	72
19020418	67
19020419	33
19020421	28
19020422	22
19020423	-11
19020424	17
19020425	11
19020428	28
19020429	22
19020430	-67
19020501	17
19020502	39
19020503	89
19020504	117
19020505	56
19020506	50
19020507	44
19020508	17
19020509	11
19020510	33
19020512	28
19020513	78
19020514	44
19020515	94
19020516	67
19020517	61
19020518	117
19020519	106
19020520	78
19020521	133
19020522	150
19020523	67
19020524	89
19020525	83
19020526	56
19020527	50
19020528	72
19020529	122
19020530	167
19020531	100
19020601	100
19020602	83
19020603	183
19020604	200
19020605	161
19020606	150
19020607	67
19020608	100
19020610	106
19020611	144
19020612	72
19020613	178
19020614	111
19020615	128
19020616	117
19020617	106
19020619	189
19020620	206
19020621	167
19020622	128
19020623	117
19020625	172
19020626	161
19020627	122
19020628	139
19020629	128
19020701	183
19020702	78
19020703	161
19020704	122
19020705	111
19020706	128
19020707	117
19020708	183
19020709	144
19020710	72
19020711	122
19020713	156
19020714	117
19020715	183
19020717	217
19020718	194
19020720	172
19020721	133
19020722	150
19020723	139
19020724	156
19020725	117
19020726	183
19020727	144
19020728	133
19020729	122
19020730	111
19020731	128
19020801	156
19020802	117
19020804	200
19020805	161
19020806	178
19020807	139
19020808	156
19020809	117
19020810	106
19020811	144
19020812	133
19020813	150
19020814	167
19020815	156
19020816	117
19020817	106
19020818	144
19020819	189
19020820	150
19020821	139
19020822	128
19020823	94
19020824	106
19020825	144
19020826	133
19020827	150
19020829	128
19020830	117
19020831	106
19020901	106
19020902	89
19020903	161
19020904	150
19020905	167
19020906	128
19020908	106
19020909	89
19020910	83
19020912	111
19020913	100
19020915	67
19020916	89
19020918	56
19020919	50
19020920	44
19020922	67
19020923	89
19020924	83
19020925	122
19020926	111
19020927	100
19020929	106
19020930	33
19021002	56
19021003	78
19021004	-33
19021006	67
19021007	89
19021009	56
19021010	50
19021011	44
19021012	17
19021013	39
19021014	61
19021015	-17
19021017	78
19021019	17
19021020	39
19021021	61
19021022	-17
19021024	78
19021026	17
19021027	67
19021028	61
19021030	56
19021031	50
19021101	50
19021103	-17
19021104	39
19021105	33
19021106	-33
19021107	28
19021108	50
19021109	44
19021110	17
19021111	39
19021112	33
19021114	56
19021115	50
19021116	-28
19021117	17
19021118	11
19021119	33
19021121	28
19021122	22
19021124	-106
19021125	11
19021126	-72
19021127	-61
19021128	-22
19021201	-94
19021202	-139
19021203	-183
19021204	-33
19021205	-22
19021206	6
19021207	-128
19021208	-17
19021209	0
19021211	-61
19021213	22
19021215	17
19021216	0
19021217	-44
19021218	-33
19021220	6
19021221	-56
19021223	11
19021225	-33
19021226	-22
19021227	-11
19021229	-17
19021231	-122
19010101	-72
19010102	-33
19010103	-22
19010104	-6
19010107	-83
19010108	-44
19010109	-33
19010110	-22
19010111	0
19010112	-56
19010113	-17
19010115	22
19010116	-33
19010117	-22
19010118	0
19010124	17
19010125	11
19010127	-17
19010129	-44
19010130	-33
19010131	-22
19010201	17
19010202	-39
19010203	-28
19010204	-94
19010206	-72
19010207	-122
19010208	-22
19010209	11
19010210	-28
19010211	-94
19010212	-111
19010213	-211
19010214	-89
19010215	-78
19010216	-11
19010217	-56
19010218	-94
19010219	-83
19010220	-72
19010221	-33
19010222	-78
19010223	0
19010224	-172
19010225	-94
19010227	6
19010228	-61
19010301	-133
19010302	-61
19010303	-22
19010304	-11
19010305	-28
19010306	17
19010307	11
19010308	-44
19010309	-33
19010310	28
19010311	22
19010313	17
19010314	39
19010315	33
19010317	-50
19010318	22
19010319	-106
19010320	-17
19010321	-83
19010322	-44
19010323	-144
19010324	28
19010325	-106
19010326	-56
19010327	-94
19010328	-6
19010329	-72
19010330	-33
19010401	28
19010402	22
19010403	72
19010404	17
19010405	11
19010406	33
19010408	56
19010409	22
19010410	44
19010412	11
19010413	33
19010414	-33
19010415	-50
19010416	22
19010417	44
19010418	17
19010419	39
19010420	61
19010422	56
19010423	117
19010425	17
19010426	133
19010427	33
19010428	167
19010430	194
19010501	106
19010502	172
19010503	133
19010504	61
19010505	-28
19010506	28
19010507	22
19010508	44
19010509	139
19010510	128
19010511	89
19010513	228
19010514	217
19010515	178
19010516	167
19010517	67
19010518	33
19010519	83
19010521	78
19010522	72
19010523	94
19010524	156
19010525	33
19010526	106
19010527	28
19010528	189
19010531	128
19010602	117
19010603	183
19010604	200
19010605	217
19010606	206
19010607	139
19010608	156
19010609	250
19010610	267
19010611	172
19010613	72
19010614	111
19010615	156
19010617	106
19010619	217
19010620	122
19010621	94
19010622	233
19010623	278
19010624	267
19010625	228
19010626	217
19010627	178
19010628	167
19010629	156
19010630	117
19010702	172
19010703	133
19010704	122
19010705	139
19010706	156
19010707	117
19010709	200
19010710	217
19010711	283
19010712	272
19010713	233
19010714	250
19010715	267
19010716	256
19010717	189
19010718	206
19010719	244
19010720	289
19010721	306
19010722	239
19010723	256
19010724	217
19010725	283
19010726	244
19010727	233
19010728	306
19010729	267
19010731	217
19010801	233
19010802	222
19010803	211
19010804	200
19010805	217
19010806	206
19010808	156
19010809	194
19010810	239
19010811	256
19010812	217
19010813	283
19010814	167
19010816	278
19010817	267
19010818	172
19010819	217
19010820	150
19010821	167
19010825	144
19010826	161
19010827	178
19010828	167
19010829	156
19010830	117
19010831	106
19010901	106
19010903	89
19010904	122
19010906	128
19010907	117
19010908	94
19010909	172
19010910	189
19010911	178
19010912	139
19010913	156
19010914	117
19010915	94
19010916	144
19010917	161
19010918	150
19010919	111
19010920	100
19010921	117
19010922	106
19010923	172
19010924	133
19010925	206
19010926	167
19010927	156
19010928	117
19010930	172
19011001	144
19011002	133
19011003	122
19011004	139
19011005	156
19011006	117
19011007	106
19011009	78
19011010	122
19011011	111
19011012	100
19011013	117
19011014	83
19011016	78
19011017	44
19011018	94
19011019	100
19011021	83
19011023	78
19011024	72
19011025	94
19011026	100
19011027	89
19011028	106
19011029	56
19011030	78
19011031	72
19011101	72
19011103	67
19011104	61
19011106	56
19011107	50
19011108	44
19011109	17
19011110	39
19011111	33
19011112	0
19011113	-33
19011114	-50
19011115	-11
19011116	6
19011117	11
19011119	0
19011120	28
19011121	-22
19011122	-11
19011123	17
19011124	-17
19011125	33
19011126	0
19011127	28
19011128	22
19011129	-11
19011130	-28
19011201	-17
19011203	-44
19011204	-33
19011205	-22
19011206	-128
19011207	17
19011208	11
19011209	-83
19011210	-117
19011211	-61
19011212	-100
19011213	-39
19011214	-56
19011215	-94
19011216	-83
19011217	-72
19011219	-22
19011220	-39
19011221	6
19011222	-6
19011223	-122
19011225	-133
19011226	-50
19011227	117
19011228	-111
19011230	-122
19011231	0
19020101	-17
19020102	11
19020103	-139
19020104	6
19020105	-150
19020106	-117
19020108	-17
19020109	11
19020110	33
19020111	6
19020112	-117
19020114	-56
19020115	-144
19020116	11
19020117	-44
19020118	-150
19020119	-50
19020120	22
19020121	0
19020122	-172
19020123	-6
19020125	6
19020127	-11
19020128	-28
19020130	-111
19020201	-72
19020202	6
19020203	-50
19020204	-67
19020205	-56
19020206	-94
19020207	-83
19020208	-72
19020209	-139
19020210	-183
19020211	-67
19020212	0
19020213	-17
19020214	-83
19020215	-44
19020216	6
19020218	-39
19020219	-28
19020221	-6
19020222	-44
19020223	-33
19020224	-22
19020225	-11
19020226	-28
19020227	-17
19020228	-6
19020301	-94
19020302	22
19020303	-44
19020304	-61
19020306	-156
19020307	6
19020308	-111
19020309	-106
19020310	-72
19020311	-89
19020312	-161
19020313	-67
19020314	-28
19020315	-17
19020318	-33
19020319	11
19020320	-67
19020321	-111
19020324	44
19020325	17
19020326	11
19020327	-11
19020328	-28
19020329	-17
19020330	-83
19020331	-72
19020401	-72
19020403	11
19020404	33
19020405	-56
19020406	-17
19020407	-83
19020408	-72
19020409	-33
19020410	-6
19020411	-11
19020412	6
19020413	28
19020414	22
19020415	-44
19020416	17
19020417	-6
19020418	61
19020419	6
19020420	56
19020421	50
19020423	17
19020424	67
19020425	-11
19020426	6
19020427	-17
19020428	22
19020429	44
19020430	17
19020501	11
19020502	33
19020503	83
19020504	56
19020505	50
19020506	117
19020507	17
19020508	39
19020509	33
19020510	6
19020511	28
19020512	78
19020513	44
19020514	94
19020515	67
19020516	33
19020517	178
19020518	111
19020519	128
19020520	117
19020522	144
19020523	133
19020524	122
19020525	111
19020526	100
19020527	72
19020528	94
19020529	144
19020530	161
19020531	122
19020601	150
19020602	111
19020603	156
19020604	44
19020605	94
19020606	67
19020607	61
19020608	150
19020609	56
19020610	78
19020611	117
19020612	106
19020613	172
19020614	161
19020615	206
19020617	50
19020618	72
19020619	106
19020620	200
19020622	150
19020623	167
19020624	156
19020625	72
19020626	183
19020627	144
19020628	161
19020629	150
19020701	156
19020702	72
19020703	94
19020704	172
19020705	133
19020706	178
19020707	139
19020708	156
19020709	72
19020710	106
19020711	144
19020712	133
19020713	150
19020714	111
19020715	100
19020716	194
19020717	106
19020718	244
19020719	156
19020720	117
19020722	144
19020723	133
19020724	150
19020725	139
19020726	128
19020727	194
19020728	106
19020729	172
19020730	161
19020731	122
19020801	150
19020802	167
19020803	156
19020805	106
19020807	133
19020808	122
19020810	156
19020811	117
19020813	172
19020814	161
19020815	150
19020816	139
19020817	156
19020818	117
19020819	183
19020820	144
19020821	133
19020822	122
19020823	139
19020824	156
19020825	117
19020826	106
19020827	172
19020828	133
19020829	122
19020830	139
19020831	128
19020901	128
19020902	117
19020903	106
19020904	144
19020905	133
19020906	122
19020907	167
19020908	156
19020909	117
19020910	106
19020911	78
19020912	72
19020913	122
19020914	67
19020915	100
19020916	117
19020917	106
19020918	78
19020919	72
19020921	67
19020922	100
19020923	83
19020924	106
19020925	78
19020926	72
19020927	94
19020928	67
19020929	100
19021001	28
19021002	50
19021003	72
19021004	17
19021005	67
19021006	61
19021007	83
19021008	28
19021009	50
19021010	72
19021011	17
19021012	39
19021013	61
19021015	-11
19021017	44
19021019	39
19021020	-33
19021021	6
19021022	56
19021023	50
19021024	72
19021025	17
19021026	67
19021027	61
19021029	56
19021030	50
19021031	44
19021101	44
19021102	17
19021103	39
19021105	-17
19021106	-83
19021107	22
19021108	44
19021110	39
19021111	61
19021112	6
19021113	56
19021114	50
19021115	44
19021116	17
19021117	11
19021118	33
19021119	6
19021120	28
19021122	44
19021123	17
19021124	-6
19021125	-144
19021127	28
19021128	-44
19021129	-33
19021130	-50
19021203	-94
19021204	-144
19021206	-33
19021207	-22
19021208	11
19021209	-56
19021210	6
19021213	-33
19021214	17
19021215	11
19021216	-28
19021217	-17
19021219	-44
19021220	0
19021221	-22
19021222	-67
19021223	-28
19021224	6
19021225	28
19021226	-44
19021227	0
19021228	-22
19021229	-67
19021230	-28
19021231	-200
19010101	-94
19010102	-83
19010103	-106
19010104	-33
19010105	6
19010106	-11
19010107	-56
19010108	-17
19010110	11
19010112	6
19010113	-11
19010114	-28
19010115	-17
19010119	6
19010120	-11
19010121	-28
19010122	44
19010123	17
19010124	-6
19010126	6
19010127	-11
19010128	-28
19010129	0
19010130	-83
19010131	-44
19010201	11
19010202	-33
19010203	-78
19010204	-11
19010205	-28
19010206	-128
19010207	-83
19010208	-6
19010209	-33
19010210	-50
19010211	-117
19010212	-133
19010213	-100
19010215	-167
19010216	-33
19010217	-78
19010218	-189
19010219	-100
19010220	-94
19010222	-72
19010223	-89
19010224	-78
19010225	-11
19010227	0
19010228	-83
19010301	-94
19010302	-122
19010303	-72
19010304	0
19010305	-22
19010306	11
19010307	-56
19010308	-17
19010310	22
19010311	0
19010312	17
19010313	39
19010314	33
19010315	6
19010317	22
19010318	0
19010319	-22
19010320	-6
19010321	-28
19010322	-17
19010324	50
19010325	-89
19010326	-50
19010327	-39
19010328	-28
19010329	-17
19010330	-83
19010401	22
19010402	44
19010403	17
19010404	39
19010406	-17
19010407	28
19010408	22
19010409	0
19010410	17
19010411	39
19010413	6
19010414	28
19010415	-44
19010416	0
19010418	39
19010419	33
19010420	6
19010421	28
19010423	44
19010424	100
19010425	11
19010426	106
19010427	144
19010429	178
19010430	111
19010501	17
19010502	67
19010505	-22
19010506	50
19010507	0
19010508	94
19010509	39
19010510	178
19010512	100
19010513	222
19010514	239
19010515	200
19010516	133
19010517	89
19010518	6
19010519	100
19010520	50
19010521	106
19010523	161
19010524	89
19010525	167
19010526	100
19010527	50
19010528	44
19010529	144
19010530	133
19010601	150
19010602	167
19010603	156
19010604	194
19010605	211
19010606	228
19010607	189
19010608	206
19010609	167
19010610	156
19010612	183
19010613	144
19010614	67
19010615	150
19010616	167
19010617	156
19010618	222
19010619	183
19010620	172
19010621	217
19010622	150
19010623	167
19010624	261
19010625	194
19010626	239
19010628	161
19010629	178
19010630	139
19010701	156
19010702	117
19010703	106
19010704	94
19010705	133
19010706	150
19010707	139
19010708	156
19010709	117
19010710	267
19010711	256
19010712	189
19010713	178
19010714	167
19010715	156
19010716	278
19010717	211
19010718	228
19010719	217
19010720	311
19010721	272
19010722	317
19010723	250
19010724	267
19010725	200
19010726	217
19010727	206
19010728	300
19010730	222
19010731	267
19010801	178
19010802	167
19010803	233
19010804	222
19010805	211
19010806	200
19010807	161
19010808	178
19010809	167
19010810	156
19010811	194
19010812	267
19010813	200
19010815	206
19010816	272
19010817	261
19010818	222
19010819	211
19010820	228
19010821	161
19010822	178
19010823	167
19010824	156
19010826	183
19010827	172
19010828	161
19010829	150
19010830	139
19010831	156
19010901	100
19010902	117
19010903	106
19010905	50
19010906	122
19010907	167
19010908	128
19010909	117
19010910	83
19010911	172
19010912	161
19010913	72
19010914	139
19010915	128
19010916	117
19010917	106
19010918	144
19010919	161
19010920	150
19010921	139
19010922	156
19010923	194
19010924	211
19010925	200
19010927	150
19010928	167
19010929	156
19010930	117
19011001	78
19011002	106
19011004	133
19011005	122
19011006	139
19011007	128
19011008	117
19011009	106
19011011	67
19011012	89
19011013	83
19011014	100
19011015	78
19011016	106
19011017	94
19011019	89
19011020	83
19011021	100
19011022	78
19011023	106
19011024	94
19011026	89
19011027	83
19011028	100
19011029	78
19011030	72
19011101	17
19011102	67
19011103	89
19011104	-28
19011105	56
19011106	50
19011107	44
19011108	-33
19011109	0
19011110	33
19011111	-28
19011112	-17
19011113	-83
19011114	-44
19011115	17
19011116	-6
19011117	-11
19011118	-28
19011119	-17
19011121	-44
19011122	-61
19011123	11
19011124	-144
19011125	-28
19011126	28
19011127	22
19011129	-33
19011130	-22
19011201	-11
19011202	-28
19011204	-167
19011205	-44
19011206	17
19011207	39
19011208	-67
19011209	-56
19011210	-111
19011211	-106
19011212	-44
19011213	-33
19011215	-100
19011216	-56
19011217	-94
19011218	6
19011219	-44
19011221	11
19011222	-39
19011223	-28
19011224	-94
19011225	-106
19011226	-72
19011227	-33
19011228	-22
19011229	-39
19011231	28
19020101	6
19020102	-222
19020104	28
19020105	22
19020106	-111
19020107	17
19020108	6
19020109	-117
19020111	-83
19020112	-111
19020113	-33
19020114	-22
19020115	-11
19020117	-17
19020118	-144
19020119	-72
19020120	-211
19020121	-78
19020122	-6
19020123	-28
19020128	-22
19020129	-6
19020130	-133
19020131	-17
19020201	-17
19020202	0
19020203	-44
19020204	-33
19020205	-50
19020206	-11
19020207	-28
19020208	-17
19020209	-133
19020210	-156
19020211	-61
19020212	-78
19020213	-11
19020214	-150
19020215	-222
19020216	0
19020217	22
19020218	-33
19020219	-50
19020220	-39
19020221	-28
19020222	-17
19020223	0
19020224	-44
19020225	-33
19020226	-22
19020227	-6
19020228	-28
19020301	-67
19020303	-94
19020305	-44
19020306	-33
19020307	0
19020308	-189
19020309	-156
19020310	-144
19020311	-83
19020312	-211
19020313	-89
19020314	-22
19020315	-11
19020317	-17
19020318	-139
19020319	-44
19020320	-33
19020321	0
19020322	-11
19020323	-28
19020324	17
19020325	11
19020327	-33
19020328	28
19020329	-11
19020330	-28
19020331	-17
19020401	17
19020402	11
19020403	-44
19020404	-33
19020405	-22
19020406	-11
19020407	-28
19020408	-17
19020409	6
19020410	-44
19020412	0
19020413	22
19020414	72
19020415	-17
19020416	6
19020417	33
19020418	83
19020419	28
19020420	22
19020421	-28
19020422	17
19020423	67
19020424	61
19020425	-33
19020426	28
19020427	-67
19020428	-56
19020429	-17
19020430	11
19020501	61
19020502	-28
19020503	28
19020504	50
19020505	122
19020507	6
19020508	-11
19020509	-28
19020510	56
19020511	50
19020512	72
19020513	17
19020514	67
19020515	61
19020516	83
19020517	28
19020518	50
19020519	150
19020520	17
19020521	67
19020522	61
19020523	83
19020524	56
19020525	50
19020526	122
19020527	139
19020528	100
19020529	89
19020530	83
19020531	28
19020601	56
19020602	133
19020603	150
19020604	111
19020605	128
19020606	61
19020607	106
19020608	56
19020609	78
19020610	72
19020612	100
19020613	194
19020615	144
19020616	189
19020617	44
19020618	139
19020619	156
19020620	89
19020621	106
19020622	172
19020623	78
19020624	122
19020625	111
19020628	106
19020629	172
19020630	78
19020701	122
19020702	111
19020703	156
19020704	117
19020705	106
19020706	172
19020707	161
19020708	122
19020709	111
19020710	156
19020711	117
19020712	106
19020714	133
19020715	178
19020716	139
19020717	128
19020718	217
19020719	150
19020720	167
19020721	156
19020722	194
19020723	183
19020724	172
19020725	133
19020726	178
19020727	167
19020728	156
19020729	117
19020730	106
19020731	144
19020801	172
19020802	133
19020803	206
19020804	167
19020805	128
19020806	117
19020807	183
19020808	172
19020809	133
19020810	122
19020811	167
19020812	128
19020813	117
19020814	106
19020816	133
19020817	150
19020818	111
19020819	156
19020820	117
19020821	106
19020823	133
19020824	178
19020826	156
19020827	117
19020828	183
19020829	144
19020830	89
19020831	150
19020902	111
19020903	128
19020904	117
19020905	106
19020907	133
19020908	150
19020909	111
19020910	100
19020911	117
19020912	106
19020913	67
19020914	89
19020915	83
19020916	111
19020917	128
19020918	117
19020919	17
19020920	39
19020921	61
19020922	83
19020923	111
19020924	100
19020925	72
19020926	94
19020927	67
19020928	89
19021001	50
19021002	44
19021003	94
19021004	39
